Wall time,Step,Value
1764909748.475678,85,1.0
1764909796.202029,10123,0.18867924809455872
1764909817.196574,20176,0.18644067645072937
1764909837.4868412,30183,0.20338982343673706
1764909858.806808,40335,0.3333333432674408
1764909909.234133,50381,0.2786885201931
1764909930.457072,60492,0.26229506731033325
1764909951.734339,70648,0.296875
1764909972.734473,80707,0.3142857253551483
1764909994.144503,90764,0.23188406229019165
1764910040.780971,100916,0.232876718044281
1764910062.205765,111092,0.1690140813589096
1764910083.908766,121283,0.24358974397182465
1764910104.931225,131337,0.15942029654979706
1764910126.960791,141387,0.25
1764910169.269562,151406,0.1666666716337204
1764910190.74699,161465,0.1304347813129425
1764910212.667242,171624,0.29113924503326416
1764910234.5087528,181823,0.15492957830429077
1764910256.311798,191912,0.23456789553165436
1764910300.7642062,202053,0.1184210553765297
1764910322.558539,212094,0.16455696523189545
1764910344.5775099,222274,0.15294118225574493
1764910365.859654,232286,0.1538461595773697
1764910388.1986072,242305,0.20454545319080353
1764910430.4227688,252473,0.11538461595773697
1764910452.2334049,262533,0.11688311398029327
1764910474.0390341,272620,0.10256410390138626
1764910496.004622,282721,0.1071428582072258
1764910518.747415,292827,0.10989011079072952
1764910560.3626509,302921,0.18390804529190063
1764910582.620851,313059,0.151162788271904
1764910603.937151,323069,0.11538461595773697
1764910625.498797,333116,0.13333334028720856
1764910647.514815,343265,0.15662650763988495
1764910689.967081,353269,0.09876543283462524
1764910711.599117,363379,0.07500000298023224
1764910733.391446,373514,0.1428571492433548
1764910755.938496,383698,0.1318681389093399
1764910777.96402,393753,0.09756097197532654
1764910822.207702,403827,0.13953489065170288
1764910844.7070432,413920,0.06818182021379471
1764910866.8861618,424078,0.0595238097012043
1764910888.6083,434090,0.08536585420370102
1764910910.613342,444131,0.130952388048172
1764910952.233472,454192,0.09195402264595032
1764910975.373827,464254,0.09090909361839294
1764910997.8147452,474283,0.05681818351149559
1764911020.1538482,484356,0.056179776787757874
1764911042.8867168,494541,0.0833333358168602
1764911083.264965,504644,0.09782608598470688
1764911105.808661,514671,0.07058823853731155
1764911128.516939,524745,0.08139535039663315
1764911151.004234,534842,0.12999999523162842
1764911172.889131,544936,0.08235294371843338
1764911212.0248,554966,0.125
1764911233.7446258,565055,0.05494505539536476
1764911255.596648,575144,0.03333333507180214
1764911277.718889,585198,0.08421052992343903
