Wall time,Step,Value
1765326846.530438,39,1.0
1765326887.703404,10069,0.6766467094421387
1765326918.1846972,20132,0.6445783376693726
1765326948.873517,30187,0.6545454263687134
1765326979.2168052,40221,0.5723270177841187
1765327030.545781,50265,0.48571428656578064
1765327059.646328,60284,0.4609929025173187
1765327089.0168371,70330,0.35971224308013916
1765327117.822568,80343,0.265625
1765327146.220549,90389,0.2295081913471222
1765327196.091629,100420,0.14049586653709412
1765327224.414091,110423,0.13913042843341827
1765327252.727509,120448,0.14049586653709412
1765327281.149158,130530,0.0762711837887764
1765327308.783958,140587,0.11304347962141037
1765327355.833535,150594,0.09090909361839294
1765327384.363662,160655,0.14399999380111694
1765327412.3667772,170677,0.12068965286016464
1765327440.518018,180726,0.13934426009655
1765327468.7215328,190764,0.12931033968925476
1765327517.535088,200766,0.06611569970846176
1765327545.914866,210777,0.12977099418640137
1765327574.123895,220808,0.15625
1765327602.5123641,230813,0.1031746044754982
1765327631.049448,240875,0.14399999380111694
1765327677.819336,250915,0.14393939077854156
1765327706.562096,261001,0.06870228797197342
1765327735.5062752,271056,0.13076923787593842
1765327763.653836,281124,0.09600000083446503
1765327791.753132,291169,0.08661417663097382
1765327838.785567,301216,0.13432836532592773
1765327867.580387,311248,0.1450381726026535
1765327896.762295,321271,0.15068493783473969
1765327925.023092,331309,0.08064515888690948
1765327953.282651,341314,0.11678832024335861
1765327998.006538,351359,0.078125
1765328026.69886,361420,0.1428571492433548
1765328055.964749,371492,0.16107381880283356
1765328084.6569312,381587,0.12056737393140793
1765328113.367676,391654,0.09859155118465424
1765328159.216675,401679,0.08527132123708725
1765328188.1103628,411778,0.1268656700849533
1765328216.793043,421804,0.13793103396892548
1765328246.066796,431882,0.10126582533121109
1765328275.1338859,441971,0.1034482792019844
1765328320.6295118,452032,0.07792207598686218
1765328350.293918,462035,0.13245032727718353
1765328379.5325902,472095,0.1428571492433548
1765328408.650748,482100,0.12837837636470795
1765328438.712193,492149,0.10000000149011612
1765328481.58243,502167,0.09154929220676422
1765328510.7056751,512224,0.10067114233970642
1765328541.345964,522296,0.15934066474437714
1765328570.518711,532303,0.11999999731779099
1765328600.1056151,542400,0.10759493708610535
1765328645.257875,552486,0.08588957041501999
1765328675.527578,562580,0.08235294371843338
1765328705.366922,572610,0.0941176488995552
1765328735.112468,582671,0.1358024626970291
1765328764.365273,592673,0.1082802563905716
1765328809.0403998,602689,0.08124999701976776
1765328839.14919,612718,0.12138728052377701
1765328868.7242482,622755,0.10975609719753265
1765328898.365304,632848,0.09036144614219666
1765328928.7982888,642855,0.125
1765328973.3501492,652906,0.11515151709318161
1765329004.3796039,662988,0.15217390656471252
1765329034.85252,672997,0.0941176488995552
1765329066.467881,683028,0.11229946464300156
1765329096.79408,693077,0.0714285746216774
1765329142.752349,703125,0.11764705926179886
1765329173.9260511,713163,0.10638298094272614
1765329205.053121,723168,0.08205128461122513
1765329235.470691,733223,0.09195402264595032
1765329266.674638,743253,0.09625668078660965
1765329312.899851,753257,0.14778324961662292
1765329343.700709,763270,0.09497206658124924
1765329376.122675,773274,0.10849056392908096
1765329407.900158,783286,0.10144927352666855
1765329440.216224,793296,0.08796296268701553
1765329483.4614809,803387,0.125
1765329516.6917639,813482,0.10729613900184631
1765329549.093771,823485,0.11304347962141037
1765329581.058623,833512,0.12621359527111053
1765329613.44128,843534,0.12272727489471436
1765329656.439469,853616,0.09049773961305618
1765329688.275976,863624,0.12727272510528564
1765329720.6988091,873624,0.09502262622117996
1765329753.9750578,883694,0.09543568640947342
1765329787.785284,893706,0.09338521212339401
1765329828.789679,903721,0.09090909361839294
1765329862.095489,913725,0.07692307978868484
1765329896.097342,923790,0.15199999511241913
1765329930.328659,933801,0.13833992183208466
1765329962.846286,943813,0.07727272808551788
1765330006.2968068,953826,0.1080000028014183
1765330041.291889,963858,0.13432836532592773
1765330075.8873768,973872,0.10408922284841537
1765330110.2250812,983915,0.10894941538572311
1765330144.623316,993928,0.11969111859798431
1765330189.136908,1003948,0.11510791629552841
1765330222.659286,1013964,0.11372549086809158
1765330257.74272,1023981,0.10294117778539658
1765330292.664905,1034007,0.11278195679187775
1765330327.039816,1044027,0.08984375
1765330371.6188622,1054060,0.07829181849956512
1765330406.1376262,1064151,0.08365018665790558
1765330441.415521,1074173,0.06666667014360428
1765330475.655596,1084176,0.0833333358168602
1765330510.160316,1094272,0.10305343568325043
1765330554.163553,1104276,0.11439114063978195
1765330588.9712691,1114285,0.0706319734454155
1765330623.449861,1124296,0.11231884360313416
1765330659.5701492,1134394,0.09310344606637955
1765330695.409358,1144397,0.09712230414152145
1765330740.169479,1154490,0.1066666692495346
1765330775.7103958,1164542,0.11913357675075531
1765330811.663166,1174552,0.10526315867900848
1765330848.34753,1184589,0.10067114233970642
1765330883.45325,1194605,0.12857143580913544
1765330928.0486279,1204610,0.09803921729326248
1765330964.138182,1214617,0.09698996692895889
1765331001.618481,1224638,0.07692307978868484
1765331038.048053,1234666,0.08580858260393143
1765331074.43446,1244712,0.10676156729459763
1765331119.5281,1254725,0.10333333164453506
1765331154.489681,1264753,0.12452830374240875
1765331190.338136,1274769,0.09352517873048782
1765331227.055507,1284805,0.12203390151262283
1765331263.7358139,1294824,0.10135135054588318
1765331308.7038789,1304826,0.12244898080825806
1765331344.535367,1314833,0.07241379469633102
1765331380.907419,1324834,0.1111111119389534
1765331417.65944,1334852,0.10596026480197906
1765331454.626693,1344930,0.1139240488409996
1765331498.9655008,1354943,0.0939597338438034
1765331535.510941,1364957,0.10726643353700638
1765331571.8930318,1374958,0.07876712083816528
1765331609.925347,1385025,0.1114649698138237
1765331646.8366249,1395033,0.10616438090801239
1765331690.9180899,1405041,0.10752688348293304
1765331727.020596,1415057,0.10847457498311996
1765331763.8172421,1425067,0.11724138259887695
1765331800.9370859,1435079,0.12162162363529205
1765331836.816622,1445104,0.10921501368284225
1765331883.0536032,1455136,0.10616438090801239
1765331920.0280802,1465165,0.11148648709058762
1765331957.155856,1475184,0.1164383590221405
1765331992.92186,1485203,0.12671232223510742
1765332028.565536,1495232,0.08614232391119003
1765332072.503623,1505272,0.12413793057203293
1765332108.0856152,1515363,0.08394160866737366
1765332144.793097,1525432,0.13265305757522583
1765332180.9432588,1535438,0.09342560917139053
1765332216.70637,1545443,0.09352517873048782
1765332261.607182,1555519,0.12709030508995056
1765332297.532663,1565545,0.07553956657648087
1765332333.9334688,1575560,0.11945392191410065
1765332369.907167,1585646,0.11827956885099411
1765332405.841978,1595681,0.1258741319179535
1765332449.653258,1605751,0.08273380994796753
1765332486.155852,1615805,0.11072664707899094
1765332521.955311,1625871,0.10526315867900848
1765332558.1270669,1635961,0.12969283759593964
1765332593.98513,1645971,0.095238097012043
1765332638.747882,1655980,0.10566037893295288
1765332675.600468,1665992,0.12580645084381104
1765332711.522343,1675995,0.08421052992343903
1765332748.139348,1686030,0.1111111119389534
1765332783.782572,1696040,0.06405694037675858
1765332830.651433,1706048,0.09904153645038605
1765332867.163615,1716097,0.09407665580511093
1765332903.869272,1726132,0.10309278219938278
1765332940.3545332,1736137,0.10967741906642914
1765332977.704323,1746144,0.1114649698138237
1765333022.584959,1756173,0.11784511804580688
1765333059.557206,1766269,0.09415584057569504
1765333097.5950599,1776286,0.11854103207588196
1765333135.007054,1786304,0.11501597613096237
1765333172.3861141,1796309,0.08496732264757156
1765333217.3671591,1806314,0.11513157933950424
1765333254.545579,1816325,0.12374582141637802
1765333291.3153229,1826344,0.1066666692495346
1765333328.243128,1836433,0.10130719095468521
1765333364.9403908,1846451,0.10580204427242279
1765333410.0665221,1856471,0.11038961261510849
1765333447.5603762,1866496,0.12140575051307678
1765333484.954818,1876505,0.11501597613096237
1765333523.557767,1886530,0.10191082954406738
1765333560.211141,1896546,0.09824561327695847
1765333606.446086,1906593,0.11180124431848526
1765333643.953313,1916612,0.10967741906642914
1765333681.771855,1926661,0.1082802563905716
1765333719.57477,1936673,0.12618295848369598
1765333756.3954492,1946691,0.13071896135807037
1765333801.773632,1956707,0.10967741906642914
1765333839.666646,1966708,0.11038961261510849
1765333875.9481862,1976727,0.07534246891736984
1765333912.8924549,1986798,0.12012986838817596
1765333950.746064,1996833,0.06529209762811661
1765333996.076693,2006850,0.10256410390138626
1765334033.62534,2016866,0.09935897588729858
1765334069.990421,2026870,0.10954063385725021
1765334108.721087,2036879,0.11419752985239029
1765334145.595832,2046922,0.09415584057569504
1765334192.052769,2056949,0.11290322244167328
1765334228.995884,2066977,0.10891088843345642
1765334266.5822852,2076983,0.11437908560037613
1765334303.730203,2086992,0.10544217377901077
1765334340.589029,2097026,0.07666666805744171
1765334386.633944,2107026,0.08026755601167679
1765334423.3889458,2117046,0.12091503292322159
1765334461.5998988,2127070,0.12377849966287613
1765334498.274097,2137090,0.07560137659311295
1765334535.138426,2147107,0.12027491629123688
1765334581.191603,2157128,0.1229773461818695
1765334617.935016,2167145,0.12080536782741547
1765334655.207985,2177205,0.10067114233970642
1765334693.260792,2187214,0.09036144614219666
1765334730.4632268,2197237,0.09000000357627869
1765334777.308853,2207239,0.10238907486200333
1765334814.087971,2217266,0.10355987399816513
1765334852.67733,2227317,0.1410658359527588
1765334890.612621,2237324,0.11726384609937668
1765334927.772497,2247348,0.10264900326728821
1765334974.96868,2257352,0.11490683257579803
1765335012.345296,2267366,0.09677419066429138
1765335050.644141,2277371,0.12012986838817596
1765335087.516832,2287464,0.10596026480197906
1765335125.6666849,2297472,0.10303030163049698
1765335172.051472,2307481,0.11987381428480148
1765335209.364455,2317497,0.10526315867900848
1765335247.967637,2327515,0.10303030163049698
1765335286.25869,2337589,0.13141025602817535
1765335323.471056,2347618,0.08940397202968597
1765335370.405987,2357651,0.11562500149011612
1765335408.6361432,2367655,0.10216718167066574
1765335447.397645,2377670,0.09235668927431107
1765335484.9784162,2387674,0.08116883039474487
1765335523.256887,2397706,0.10197368264198303
1765335568.917836,2407739,0.11214952915906906
1765335607.643734,2417739,0.14551083743572235
1765335647.126962,2427760,0.1117478534579277
1765335686.849139,2437770,0.1313432902097702
1765335725.605767,2447831,0.09779179841279984
1765335771.810154,2457837,0.11708860844373703
1765335810.218303,2467842,0.1257861703634262
1765335849.328557,2477849,0.10461538285017014
1765335887.821606,2487866,0.1037735864520073
1765335926.292425,2497873,0.0953846126794815
1765335973.944779,2507885,0.09584664553403854
1765336011.547338,2517899,0.13694266974925995
1765336049.913748,2527926,0.08064515888690948
1765336089.030499,2537961,0.1111111119389534
1765336127.32238,2547968,0.09206349402666092
1765336173.835104,2557978,0.1347305327653885
1765336213.538412,2568052,0.08011869341135025
1765336251.764308,2578065,0.12101911008358002
1765336290.446988,2588073,0.0917721539735794
1765336329.955809,2598160,0.10355029255151749
1765336376.7690492,2608175,0.11976047605276108
1765336414.7227352,2618181,0.09493670612573624
1765336453.301506,2628235,0.10542168468236923
1765336492.75571,2638237,0.11988303810358047
1765336531.520243,2648321,0.09939759224653244
1765336577.915081,2658322,0.10057470947504044
1765336617.4450839,2668420,0.10495626926422119
1765336656.72768,2678424,0.10662823915481567
1765336694.065073,2688448,0.09316769987344742
1765336732.571112,2698454,0.11076922714710236
1765336778.880265,2708507,0.10724637657403946
1765336817.909054,2718527,0.11898016929626465
1765336856.7860491,2728547,0.10198300331830978
1765336895.222789,2738551,0.09146341681480408
1765336933.5861812,2748573,0.10769230872392654
1765336979.37267,2758585,0.08695652335882187
1765337018.058301,2768585,0.09705882519483566
1765337057.5982678,2778596,0.11016949266195297
1765337095.858947,2788602,0.1147058829665184
1765337134.322114,2798604,0.11370262503623962
1765337180.6982331,2808630,0.08982036262750626
1765337219.3885581,2818643,0.11538461595773697
