Wall time,Step,Value
1766506997.688083,82,0.0
1766507055.772854,10281,0.6290322542190552
1766507080.24408,20477,0.7333333492279053
1766507105.503707,30527,0.688524603843689
1766507130.408965,40678,0.7678571343421936
1766507186.903875,50679,0.6896551847457886
1766508255.1723871,60849,0.640625
1766508279.8785338,70870,0.5373134613037109
1766509287.949043,80875,0.5070422291755676
1766509312.359978,91009,0.49275362491607666
1766509365.7040808,101158,0.4266666769981384
1766509391.698807,111229,0.4675324559211731
1766509717.17074,121258,0.39024388790130615
1766509742.9347699,131376,0.3086419701576233
1766509769.216311,141441,0.31521740555763245
1766509817.8210719,151445,0.38749998807907104
1766509844.490889,161486,0.2808988690376282
1766509872.828366,171577,0.19191919267177582
1766509903.413586,181586,0.17592592537403107
1766509933.6404722,191708,0.190476194024086
1766509986.676585,201741,0.14953270554542542
1766510017.286379,211824,0.12844036519527435
1766510049.62447,221940,0.10169491171836853
1766510078.946777,232006,0.11428571492433548
1766510109.645662,242041,0.09565217047929764
1766510162.0687518,252151,0.0535714291036129
1766510193.065526,262168,0.1034482792019844
1766510224.4651499,272214,0.04651162773370743
1766510255.476388,282232,0.07692307978868484
1766510286.566282,292280,0.08849557489156723
1766510333.87527,302310,0.12727272510528564
1766510366.275732,312329,0.03787878900766373
1766510398.1095529,322361,0.06956521421670914
1766510430.215809,332384,0.08870967477560043
1766510461.869597,342457,0.06086956337094307
1766510511.327115,352467,0.07894736528396606
1766510543.956836,362484,0.038167938590049744
1766510575.375329,372490,0.05042016878724098
1766510608.375958,382667,0.06557376682758331
1766510641.382921,392735,0.022900763899087906
1766510690.9962602,402792,0.06666667014360428
1766510724.932377,412794,0.06722689419984818
1766510755.891691,422972,0.10256410390138626
1766510786.802309,432993,0.05982905998826027
1766511799.452218,443042,0.04545454680919647
1766511846.725259,453072,0.05426356568932533
1766511875.4857018,463095,0.07377049326896667
1766511903.739808,473100,0.03937007859349251
1766511932.278307,483147,0.06666667014360428
1766511959.711295,493155,0.06034482643008232
1766512914.687138,503200,0.04838709533214569
1766513841.040971,513267,0.09482758492231369
1766513870.589535,523450,0.0390625
1766513899.325519,533516,0.04918032884597778
1766513927.535507,543547,0.05833333358168602
1766513973.045142,553615,0.07874015718698502
1766514002.3643079,563671,0.03787878900766373
1766514031.280054,573688,0.07377049326896667
1766514057.750122,583689,0.13333334028720856
1766514086.131417,593717,0.10924369841814041
1766514130.654196,603779,0.08620689809322357
1766514160.1880739,613779,0.06086956337094307
1766514189.2046201,623839,0.15094339847564697
1766514219.594512,633972,0.05263157933950424
1766514249.507009,643980,0.0892857164144516
1766514297.725131,654105,0.11711711436510086
1766514328.839906,664156,0.1090909093618393
1766514358.2901099,674207,0.1376146823167801
1766514388.474614,684230,0.0625
1766514417.22804,694237,0.17475728690624237
1766514465.713192,704268,0.10619468986988068
1766514496.3746471,714310,0.0982142835855484
1766514526.943532,724359,0.1090909093618393
1766514557.239201,734416,0.10084033757448196
1766514587.984564,744614,0.11403508484363556
1766514637.017864,754646,0.145454540848732
1766514668.0390458,764646,0.13513512909412384
1766514699.366517,774658,0.12037037312984467
1766514729.402178,784699,0.19801980257034302
1766514759.460036,794700,0.19607843458652496
1766514812.3215911,804764,0.09090909361839294
1766514842.605858,814884,0.1666666716337204
1766514873.5146399,824909,0.15238095819950104
1766514903.375412,834944,0.17171716690063477
1766514933.465111,845052,0.1818181872367859
1766515879.678339,855135,0.17142857611179352
1766516805.284418,865172,0.1650485396385193
1766516830.941243,875185,0.2666666805744171
1766516857.8492448,885205,0.16190476715564728
1766516884.943234,895234,0.22340425848960876
1766517829.397343,905269,0.2526315748691559
1766518753.706935,915373,0.26966291666030884
1766518780.505153,925421,0.2395833283662796
1766518806.782945,935616,0.301075279712677
1766518832.868947,945657,0.24719101190567017
1766518879.5395951,955692,0.2777777910232544
1766519804.1937852,965721,0.3580246865749359
1766519829.573787,975723,0.3294117748737335
1766519856.744417,985801,0.26595744490623474
1766519882.779278,995848,0.302325576543808
1766519930.060318,1005892,0.19801980257034302
1766519956.83968,1015967,0.25773194432258606
1766520976.1127691,1026008,0.353658527135849
1766521002.394528,1036069,0.3255814015865326
1766521028.90675,1046112,0.3414634168148041
1766521079.1116889,1056140,0.27586206793785095
1766522021.579704,1066156,0.3218390941619873
1766522047.038508,1076278,0.43589743971824646
1766522073.92133,1086415,0.3448275923728943
1766522100.183567,1096520,0.353658527135849
1766522149.606234,1106693,0.4025973975658417
1766523141.7220638,1116736,0.3414634168148041
1766523167.7985332,1126896,0.35227271914482117
1766523192.6220129,1137073,0.5068492889404297
1766523218.631019,1147082,0.3580246865749359
1766524168.0954628,1157267,0.41333332657814026
1766525092.5187662,1167379,0.2666666805744171
1766525118.116245,1177380,0.3132530152797699
1766525143.381616,1187394,0.3764705955982208
1766525169.024935,1197482,0.44736841320991516
1766525219.257062,1207593,0.4399999976158142
1766525245.276482,1217691,0.3604651093482971
1766526177.101563,1227875,0.4615384638309479
1766526201.992576,1237903,0.38461539149284363
1766526228.075854,1247918,0.30000001192092896
1766526276.319886,1257972,0.3544303774833679
1766528074.433632,1267987,0.46052631735801697
1766529782.8218539,1278088,0.5205479264259338
1766533429.455894,1288240,0.44594594836235046
1766533473.277324,1298389,0.5068492889404297
1766533694.460995,1308398,0.4545454680919647
1766533719.812971,1318573,0.4743589758872986
1766533745.565011,1328589,0.5068492889404297
1766533769.7640378,1338599,0.5970149040222168
1766533796.048503,1348634,0.6060606241226196
1766533847.271044,1358728,0.5
1766533872.0511308,1368821,0.65625
1766533897.74289,1378980,0.5352112650871277
1766533923.606509,1389118,0.4556961953639984
1766533948.228678,1399148,0.5416666865348816
1766533998.844932,1409278,0.5070422291755676
1766534025.598454,1419402,0.4225352108478546
1766534052.608682,1429515,0.4931506812572479
1766534079.095905,1439619,0.47887325286865234
1766534104.635713,1449733,0.47297295928001404
1766534156.845567,1459773,0.4935064911842346
1766534184.361542,1469794,0.48051947355270386
1766534210.476313,1479801,0.5068492889404297
1766534236.286342,1489991,0.641791045665741
1766534261.7166321,1500005,0.5138888955116272
1766534314.539041,1510047,0.5588235259056091
1766534340.504483,1520055,0.5882353186607361
1766534365.72782,1530061,0.5205479264259338
1766534391.105213,1540203,0.5428571701049805
1766534416.088921,1550257,0.5571428537368774
1766534469.869974,1560339,0.4861111044883728
1766534495.288695,1570484,0.4794520437717438
1766534520.569004,1580530,0.47297295928001404
1766534545.747296,1590704,0.5068492889404297
1766534570.384199,1600722,0.5970149040222168
1766534620.4141939,1610917,0.5616438388824463
1766534646.052744,1620931,0.5797101259231567
1766534671.287851,1631089,0.5714285969734192
1766534696.249007,1641133,0.5205479264259338
1766534722.663754,1651173,0.5270270109176636
1766534777.816154,1661260,0.5797101259231567
1766534803.975428,1671446,0.5857142806053162
1766534829.0374138,1681508,0.5352112650871277
1766534854.4825711,1691537,0.5714285969734192
1766534880.413583,1701710,0.5882353186607361
1766534934.466023,1711780,0.6212121248245239
1766534960.537466,1721872,0.46666666865348816
1766534986.347866,1731872,0.4933333396911621
1766535013.468152,1741979,0.45945945382118225
1766535039.556148,1751980,0.4864864945411682
1766535095.768223,1762107,0.46052631735801697
1766535121.897805,1772155,0.5571428537368774
1766535146.5446641,1782184,0.5652173757553101
1766535171.7064152,1792221,0.4285714328289032
1766535197.2005188,1802272,0.5
1766535249.499232,1812434,0.5373134613037109
1766535274.8403819,1822452,0.6461538672447205
1766535298.4675698,1832618,0.534246563911438
1766535321.691541,1842734,0.6307692527770996
1766535371.162154,1852760,0.5857142806053162
1766535394.184371,1862866,0.5479452013969421
1766535417.602168,1872931,0.577464759349823
1766535441.714596,1883095,0.5199999809265137
1766535464.543227,1893109,0.6363636255264282
1766535519.1995258,1903246,0.5652173757553101
1766535542.8197582,1913256,0.5
1766535566.2664971,1923320,0.5416666865348816
1766535590.1320949,1933514,0.5066666603088379
1766535613.042194,1943639,0.6984127163887024
1766535662.728657,1953646,0.5135135054588318
1766535685.429867,1963652,0.5507246255874634
1766535708.4816158,1973784,0.5270270109176636
1766535731.363243,1983864,0.5277777910232544
1766535754.60796,1993997,0.5857142806053162
1766535806.383434,2004019,0.5205479264259338
1766535829.238534,2014098,0.5555555820465088
1766535851.890532,2024244,0.5942028760910034
1766535875.142876,2034348,0.5633803009986877
1766535898.404927,2044500,0.5066666603088379
1766535945.87169,2054626,0.5507246255874634
1766535969.298964,2064695,0.5277777910232544
1766535992.553269,2074736,0.611940324306488
1766536014.874561,2084860,0.7142857313156128
1766536037.577138,2094970,0.6615384817123413
1766536086.2069068,2104988,0.5714285969734192
1766536109.7915578,2115021,0.534246563911438
1766536133.4797409,2125151,0.5333333611488342
1766536157.003173,2135222,0.5522388219833374
1766536180.1201448,2145393,0.6515151262283325
1766536228.115099,2155494,0.611940324306488
1766536251.276191,2165627,0.4868420958518982
1766536273.732312,2175758,0.5492957830429077
1766536296.3616278,2185866,0.6666666865348816
1766536319.095135,2195874,0.6461538672447205
1766536369.3665159,2205929,0.6212121248245239
1766536391.847808,2215982,0.611940324306488
1766536414.4717271,2226051,0.6323529481887817
1766536437.411722,2236063,0.5416666865348816
1766536460.707731,2246159,0.577464759349823
1766536513.576659,2256258,0.5797101259231567
1766536537.014097,2266285,0.577464759349823
1766536559.750771,2276374,0.5797101259231567
1766536582.3455229,2286465,0.6615384817123413
1766536604.992835,2296504,0.688524603843689
1766536657.687777,2306550,0.5492957830429077
1766536680.606564,2316638,0.611940324306488
1766536702.683757,2326654,0.6774193644523621
1766536724.7287989,2336665,0.7719298005104065
1766536748.124767,2346836,0.6142857074737549
1766536800.6527061,2356954,0.6769230961799622
1766536823.57311,2367063,0.5970149040222168
1766536846.609062,2377202,0.6029411554336548
1766536869.859089,2387332,0.6086956262588501
1766536894.797385,2397398,0.5211267471313477
1766536946.426006,2407501,0.7796609997749329
1766536969.136862,2417524,0.5970149040222168
1766536991.509428,2427525,0.6666666865348816
1766537082.533802,2437699,0.671875
1766537105.088146,2447814,0.7540983557701111
1766537157.6494458,2457874,0.6451612710952759
1766537180.1437728,2467877,0.682539701461792
1766537203.742896,2478001,0.6515151262283325
1766537227.116261,2488049,0.7419354915618896
1766537250.84797,2498136,0.611940324306488
1766537302.785938,2508304,0.6615384817123413
1766537325.626966,2518439,0.6363636255264282
1766537347.748833,2528441,0.6153846383094788
1766537370.59728,2538569,0.725806474685669
1766537393.296671,2548629,0.5942028760910034
1766537443.906966,2558802,0.703125
1766537466.3159318,2568818,0.6307692527770996
1766537489.035237,2578917,0.6615384817123413
1766537512.108822,2589054,0.5616438388824463
1766537534.248012,2599124,0.7166666388511658
1766537586.165903,2609267,0.682539701461792
1766537608.644647,2619326,0.7377049326896667
1766537630.7133608,2629351,0.6666666865348816
1766537653.638745,2639395,0.7049180269241333
1766537676.3342211,2649412,0.6774193644523621
1766537729.981714,2659485,0.7796609997749329
1766537753.7490392,2669681,0.6769230961799622
1766537777.2788942,2679858,0.7166666388511658
1766537801.477692,2690045,0.5942028760910034
1766537824.681053,2700149,0.7213114500045776
1766537876.842828,2710150,0.6984127163887024
1766537899.865359,2720182,0.5970149040222168
1766537922.392891,2730191,0.725806474685669
1766537945.1152031,2740309,0.703125
1766537967.1186209,2750318,0.7586206793785095
1766538018.9964428,2760402,0.6323529481887817
1766538040.979844,2770462,0.7213114500045776
1766538063.429416,2780601,0.7377049326896667
1766538085.9052842,2790677,0.7666666507720947
1766538108.1303449,2800682,0.6935483813285828
1766538158.815713,2810844,0.7931034564971924
1766538182.346744,2820978,0.6666666865348816
1766538205.119872,2831087,0.7586206793785095
1766538227.7550201,2841104,0.7457627058029175
1766538251.07139,2851147,0.7301587462425232
1766538302.260897,2861322,0.7213114500045776
1766538325.303568,2871366,0.6666666865348816
1766538347.9254138,2881492,0.6984127163887024
1766538370.739645,2891496,0.7142857313156128
1766538393.353527,2901534,0.7096773982048035
1766538446.133274,2911700,0.682539701461792
1766538469.1125708,2921729,0.75
1766538491.528176,2931834,0.7931034564971924
1766538515.057396,2941843,0.6461538672447205
1766538537.980605,2951886,0.7096773982048035
1766538590.63726,2961926,0.7096773982048035
1766538614.343683,2972105,0.703125
1766538637.075475,2982120,0.8363636136054993
